step,A_hat,B_hat
exc_1,[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]],[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]
exc_59,[[0.19000000000000433, 2.845318425910165e-15, 0.019000000000001176, 1.9674689872941966e-15], [1.135561875719531e-15, 0.19000000000000078, -1.9558689941439562e-16, 0.019000000000000322], [-4.487145292047973e-16, 9.28907136639335e-17, 0.1900000000000002, -2.4274334040987617e-16], [-8.257385764550738e-16, -4.612320476048791e-16, -2.249779802995451e-16, 0.18999999999999986]],[[0.0009499999999999372, 1.277817213685336e-16], [-1.3054846330473872e-17, 0.0009499999999999977], [0.018999999999999982, -1.2180320904497975e-17], [-4.8071840630906706e-17, 0.018999999999999975]]
exc_60,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_61,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_62,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_63,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_64,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_65,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_66,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_67,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_68,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_69,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_70,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_71,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_72,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_73,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_74,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_75,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_76,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_77,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_78,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_79,[[0.27100000000003394, 2.6990249073264762e-14, 0.02710000000001256, -8.337601536575183e-15], [-2.5124131589417916e-14, 0.27099999999997837, -1.3456007614961682e-14, 0.027100000000012184], [-3.346299604731571e-17, 2.144503344562797e-16, 0.27099999999999985, 2.8084691489780034e-16], [-1.663370345700909e-15, -1.1829504708943156e-15, -5.691144013417227e-16, 0.27100000000000024]],[[0.0013550000000005606, -7.136963664642689e-17], [-5.659023388603617e-16, 0.0013550000000005255], [0.027099999999999957, 2.0871642774453477e-17], [-1.0574935828620277e-16, 0.027100000000000075]]
exc_80,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_81,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_82,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_83,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_84,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_85,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_86,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_87,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_88,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_89,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_90,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_91,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_92,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
exc_93,[[0.3439000000000674, 4.6552040493994197e-14, 0.03439000000001243, -2.210062291235359e-15], [-4.0881832390410824e-14, 0.34389999999996956, -1.3117501044555106e-14, 0.0343900000000078], [1.2287505617232128e-16, 2.6581311148197466e-16, 0.3438999999999999, 3.8507907062930423e-16], [-3.1349563535906178e-15, -1.9985793154316504e-15, -7.022486266308223e-16, 0.3438999999999996]],[[0.00171950000000096, 3.6864538354916585e-16], [-7.114697193692283e-16, 0.0017195000000003713], [0.03438999999999996, 3.0953255217115884e-17], [-1.2189351375104517e-16, 0.03439]]
